x3, x4
4.000178041571205156e+00,7.227689381293953552e-01
-1.542704748075304888e+00,-9.121053683182954730e-01
-2.615007028453252502e+00,1.032858975107033173e+00
1.710925926943845932e+00,4.323013372991214021e-01
8.267372530182159451e+00,-6.206226352718869910e-01
2.055773707589890087e+00,1.335436341426088136e+00
1.155688662276820544e+01,-4.896451455428476041e-01
2.506284257205420030e+00,8.175256343507110446e-03
1.090225896210306633e+00,-2.253935014369224277e+00
7.067569913378719981e+00,3.711250083094425722e+00
4.079967149262508919e+00,-1.526799840045612422e+00
2.690700521556683267e+00,-1.328068799329205740e+00
5.142322848920764855e+00,-9.587500692821990800e-01
1.004534885670783595e+01,-1.573821324742941563e+00
-2.970809245165493717e+00,-2.488376491090468212e-01
4.856640582432066644e+00,9.594993734647543349e-01
6.363926534837205384e-02,-1.303800487104544770e+00
-3.429536048658126557e+00,1.323506902886991465e+00
-3.013117122430611694e+00,3.801812004166141845e-01
4.683189544423670192e+00,1.412395044252276133e+00
-2.950423277808023492e+00,2.970270324957373087e-01
-6.577083919194259831e-01,-3.145050565592769076e-01
-5.139540832362114564e+00,-1.293930829906047908e+00
-2.589581918555106554e+00,-1.817811929893975997e-01
5.544712867924275201e+00,-1.035246572525497122e+00
8.942656205478765941e+00,7.841414948896936465e-01
-1.881211849293263683e+00,-5.597020668740863153e-02
-6.053943445480042485e+00,3.748891008631711763e-01
-9.558213364640161913e+00,8.000701528083599134e-01
5.053959315970905308e+00,6.864746438992186395e-01
2.827899591752697006e+00,-1.424149275854776726e-03
7.246762857316671358e+00,-3.667201670902840022e-02
2.203922349937086800e+00,-8.256284968622440434e-02
2.754850095564670198e+00,9.689243297999994287e-01
-3.302936949490937302e+00,-4.301920005814334758e-01
1.919022381545815614e+00,-5.912358347798347680e-01
2.809998965096686341e+00,-1.100528578769631588e-01
-5.368745182136536620e+00,5.685263630411225844e-01
1.384000800077703097e+01,1.055045711012697174e+00
8.619788725914903083e+00,3.768165385169502946e-02
-8.585899765566619379e+00,-5.619393862126260686e-01
4.182078855952363838e+00,1.048996501026078221e+00
8.886547199593543667e+00,2.902051160861389145e-01
3.463992400166528540e+00,1.406579362253925491e-01
-1.952681259270579450e-01,1.384627807256084031e+00
6.923548545560009870e+00,-5.403255735413988736e-01
4.317705976183922045e-01,-1.819704254502819252e+00
-5.208946945104197646e+00,-1.041383842883779470e-01
-4.554521191253416923e+00,-1.590542614310435976e+00
7.664215478853192209e+00,5.679714008532246172e-01
-4.378051838509239069e+00,-7.910775611194696966e-01
4.512878854534741357e+00,-3.943820248248576799e-01
-2.469726660078368941e+00,4.931905938193291150e-01
1.354534167083980334e+00,6.083909813166842318e-01
-3.979782752599257289e+00,-1.910291136924219813e-01
3.492156169609107685e+00,-6.518002476154676206e-01
7.676643183428569550e+00,1.123649482907322500e-01
-9.133825465392704235e-01,1.251260235836937129e+00
1.053468109704235545e+01,1.676312547645000262e+00
-1.839014057771075850e+00,-3.587767904359158710e-01
4.165395810686761457e+00,-1.066056246375163274e+00
-3.576896026946547735e+00,-2.956908612916449020e-01
-2.464213888239703554e-01,8.020834295605745456e-01
-4.045629960001906333e+00,1.718558408284489858e-01
-7.644148663778880248e+00,-1.329650672482778351e+00
3.074163298347746487e+00,3.085857650240743724e-02
5.760444671798911287e+00,-7.472002981340991612e-01
-2.297072530068445140e+00,-1.759735609482524776e-01
4.724998938000363857e+00,9.712411909688468681e-01
5.629963641198998836e+00,-1.769712527929248047e+00
-4.352068509606739966e+00,2.066024264746864070e+00
4.601383561088697505e+00,-1.088884272164969635e+00
-9.284705086750052461e-01,-9.785240540216026683e-02
4.849107883758854598e+00,-4.866849684854810953e-01
8.112025207567736373e+00,7.797566140789718991e-01
6.668767447987332453e+00,-7.008258002787965957e-01
8.304239810747327866e+00,-2.875116312728779322e-01
-1.074524911098626667e+01,1.138164976392675110e+00
-1.106560860377008515e+00,8.943013227576750435e-01
8.653591725913667432e+00,9.868236463946036263e-01
9.354120910316904514e+00,-1.058481071666955264e+00
1.324096849336984016e+00,-1.055890199903055438e+00
-3.916935784658424957e+00,-1.694332739222953188e-01
3.537314276289732495e-01,4.513460490764646393e-01
3.647861094833065643e+00,-2.358666982895368525e-01
3.093942071901880642e+00,7.751213374278336232e-01
-9.765471846433028347e+00,6.422668224042257235e-01
6.878952417935479069e+00,8.018406846508523422e-01
2.094410446751060917e+00,9.476527278064227344e-01
3.243836995729866945e+00,-1.105768404248407499e+00
1.092371767466549670e+01,1.102137070954537085e-01
-2.384073830358989898e+00,5.383887597788594714e-01
7.757064887813300835e+00,6.067023197612183560e-01
-2.494248555338411943e+00,1.147474408804739499e+00
-2.810803106750459524e+00,-1.720448714434697490e-01
-4.677326166295332932e+00,1.730542433022089766e+00
1.110612031182908588e+01,7.590791268018393101e-01
-1.106969716546601035e+00,-1.107436752750856401e+00
4.858783135236826034e+00,1.894306808166664746e-01
4.988335015510777737e+00,4.996309585400129372e-01
1.974121847947567288e+00,-1.493202468018452536e-02
2.113021985906811118e+00,-1.629848312298885493e-01
-7.400444884409251856e+00,3.031715077146850401e-01
7.147807648575300377e+00,-7.323160796782105519e-01
7.376960970146190455e+00,2.244180949671746583e-01
-3.659379802765206247e+00,-5.742412204565824352e-01
-7.980578577646471050e-01,6.604858554353920663e-01
-1.608780183738890646e+00,2.296845898974996525e-01
3.250187797298527581e+00,-3.556029606101519525e-01
7.197642042991337696e+00,3.882496102140908234e-01
-2.903873016327371381e+00,9.874054881672021944e-01
8.258868093645336472e+00,-1.813842064231783180e+00
-3.354690859958175508e+00,1.316749113359328760e+00
2.883906127991204826e+00,1.850917930334983197e-01
2.880939769607082646e-01,-3.873059885988063278e-01
3.053119633825022383e+00,1.221642229724765549e+00
6.311329717545869578e+00,-1.130678105822793045e+00
1.428767962697773397e-01,-1.317456985311171502e+00
2.932480433473398485e+00,-2.385249063381762458e-01
1.952997307925755432e+00,5.745692412195477911e-02
-4.972806223278587012e+00,9.032505585037541307e-01
1.273461404970110511e+00,-1.441501811394483856e-01
-8.689529937768467605e+00,9.569633449679778581e-01
7.248180046304537605e+00,-7.079956357384918908e-01
6.810151908274702848e+00,-1.831191209065638204e-01
-1.593769806643468012e-01,-1.093283924944403296e+00
-2.734768957409087431e+00,1.264366006980927604e-01
-9.341310034670826656e-01,1.835311960076776661e+00
2.554153886866931344e+00,2.960300367794429510e-01
-3.785771412737426456e+00,-1.071388212546380503e+00
7.804134782409605897e+00,3.630148474160825867e-01
6.048945587989743800e+00,-8.254947613899157322e-01
1.206300177926580020e+01,2.274177650160619235e-01
-6.189473049377983038e+00,3.657083575683102716e-01
-6.810828186942237572e+00,5.210216606536850065e-02
3.426371085159002350e-01,1.445036446110866679e+00
-9.006118382417714230e+00,4.938450561451446230e-01
-1.390011974324670874e+01,-3.975660288393956798e-01
-1.823106728275394328e+00,-1.516767416114490175e+00
2.122185629023692677e+00,1.285055734376327141e+00
-4.665613910967263855e+00,7.278336968898312387e-01
3.830158069662756404e+00,1.539621024363521773e+00
3.580125253156820175e+00,9.673873515863751216e-01
-6.118659103063717630e+00,-1.540718405032055927e+00
4.590491263670918087e+00,-1.878823400425225110e+00
7.212085704103873951e+00,5.257237383887684024e-01
3.558691107942207887e-01,8.330549117935391878e-01
4.027557772014326076e+00,-6.461479069767001038e-01
-4.448293600518394619e+00,1.795078659086678075e+00
1.947943073213513676e+00,-1.296537632507642313e+00
5.547716388654217567e+00,1.368110371092719157e+00
6.368118121219761285e+00,2.137021830121980326e+00
-7.203698680351949823e-01,3.748009976152097966e-01
-8.417380496233940690e+00,6.491197227307947681e-01
-2.896044208314352275e+00,3.787459595886891184e-01
-2.524801993551185397e+00,-8.186781196720045728e-02
-1.035493310559524716e+01,-2.155821563853373313e+00
-2.382132913972248467e+00,-6.114060779000481949e-01
8.743024543744176924e+00,2.336918772967876701e-01
-9.555513672500023370e-01,3.932411785065835774e-01
-1.073796520239706354e+01,1.295852243091059286e+00
-3.280855465094252743e+00,-3.420474233158633526e-01
5.235679041126229727e+00,4.052662320598195977e-01
1.014235796101547393e+01,-1.024737602241667656e+00
-3.449542358786964691e+00,-3.487159095814818532e-01
5.786424120764023904e+00,4.388951633604600278e-01
-4.482124295280572213e+00,6.377235333827089292e-01
-3.314788382129344235e+00,4.791633877153144150e-01
-4.306672675427184238e+00,1.684808233432874280e-01
-1.096359042706688669e+01,-2.020194416202772292e+00
-7.440603048738281267e+00,5.813633062137107954e-01
-2.897895311940984264e+00,-5.360231840931037883e-01
6.861348696973720074e+00,-1.218851074802311141e+00
9.714187024845813312e+00,6.074709715398736165e-01
5.370220911148712695e+00,6.284183056668813938e-01
-8.926335089146316903e+00,-6.732237060318805311e-01
-2.109729953593741936e-01,-3.750555126975622655e-01
5.555229987128686986e-01,-4.441407776054376311e-01
-2.422611978695603518e+00,1.301268842485083121e+00
-3.064167364663347826e+00,8.715836779011739699e-01
-9.047607729901944396e+00,-1.100997119422443493e+00
2.422523356470644096e+00,-7.585384408293617264e-01
4.383656653004695869e+00,-4.438621628831287969e-01
4.844902536140649474e+00,-7.139684735670172033e-01
-1.443952406419726442e+00,9.529056760569454276e-01
5.308800471221687189e+00,-2.146716007370895962e+00
4.398936622172715971e+00,-3.313080761812541297e-01
-1.469933011984267068e+00,7.750933445146118705e-02
3.345201128818314551e+00,5.636125195334443783e-01
3.741986735564159505e-01,-1.164216793647756765e+00
5.904287014689259649e+00,1.881496969060793223e+00
-8.593388969508513497e+00,7.481351500090440698e-01
5.297286556076970854e+00,9.061299594205416419e-01
4.891869297920875326e+00,-3.285767109852390511e-01
-2.041242815306433478e+00,-3.351600738145946723e-01
-8.215121058489964767e-01,-1.656792735855631138e-01
-1.111131342651175691e-01,4.243046196390712899e-01
3.934435247681614012e+00,1.201020602897550527e+00
1.944076440124371308e+00,-4.158724336697122714e-01
5.215877238516288372e+00,-1.747548927213716574e+00
-2.349230355211780363e+00,-1.225015585861222167e-02
-1.857106248067959431e+00,8.285288978009193173e-01
-2.596367629024138868e+00,-3.069167027846640972e-01
-8.575505742435126422e+00,-1.321270098332742116e+00
1.241879243797371224e+01,-1.267435791865155092e+00
-3.290960616085525814e+00,-9.842754563386815203e-01
9.920382044633141438e-01,5.775522911987622798e-01
-2.520194574906358120e+00,7.480998989545740718e-01
-3.239947425861640973e+00,1.803826038108844676e+00
-2.814788257607260924e+00,-5.169525753886957675e-01
3.728128768140555493e+00,-3.238859780666777932e-01
4.186329428569608990e-01,3.764167934332885435e-01
-2.792659059867101945e-01,-9.823939009629885366e-02
5.906654667942987658e+00,-4.600362584271700528e-01
-2.265076211923926053e+00,-1.545507974959397846e+00
-1.404429140186004954e+00,5.284274839801730156e-02
-8.467986155181581154e+00,-4.207965733764113536e-01
1.103537855649353183e+01,5.785722222311948104e-02
-9.633162011537136138e+00,-5.048866665775342266e-01
7.932719545939469485e-01,1.301317701559596474e+00
-8.302707061027909674e+00,1.064343239967496579e+00
6.212436538948550968e+00,-1.118334457981897012e+00
-1.056960709568288692e+00,-4.341433256467013835e-01
9.105764884617581600e+00,6.264115801829528429e-01
1.150272707575341435e+01,-6.337047183675312834e-01
-2.558488428423360883e+00,5.326188296519348553e-01
-1.085868263397179767e+01,4.731676226753387948e-01
-2.165823785137181989e+00,9.138959744727792600e-01
-7.797158290616296838e+00,1.883514492269296570e+00
7.074663862974721162e+00,-3.734537245084352253e-01
6.677302775777446797e+00,-1.506585882706226176e-01
6.206345300081238747e+00,8.147618158726370741e-01
-1.018803403755877568e+01,5.413174461386270619e-02
-2.112109778880117972e+00,-1.583216688234013514e+00
-2.975438098713605761e+00,-5.597864535539832653e-01
1.294617542374203456e+00,1.160438668111574367e+00
1.309322951085349906e-01,6.810666013398465335e-01
5.993010705590545051e+00,-2.094606852593528856e+00
-9.712896579211756531e+00,4.929296247266356512e-01
2.221645191429299615e+00,2.111157641158436959e+00
4.456792570319328739e+00,-1.120679303619320555e+00
7.815061041885853044e+00,-1.294827092350038455e+00
-2.599874700251439297e+00,-1.623319493817813264e+00
-1.187194513227643355e+01,3.815140447700651749e-01
-3.983126834349716816e+00,1.033037617644986694e+00
3.176934450028057189e-01,3.432632897901906621e-01
1.067585309861694753e+01,2.284661294209732740e-01
9.128419168878012968e+00,-9.298622256800938013e-01
3.814700988765401313e+00,4.318502604430067282e-01
7.083615966918314300e+00,-1.429517527107529773e+00
5.100670816526498896e+00,-6.834714421547721797e-01
1.268821109925887214e+01,-4.846926493361107258e-01
-3.732979656228630816e+00,1.917098741848617671e-01
-1.009430220240713272e+00,-2.460858775442446023e-01
-3.188791173147275337e+00,2.485116808776077213e-01
8.765444707276776271e+00,1.057193681341391661e-01
-2.398399715227193418e+00,-5.698841071789342294e-01
-1.902221670179524926e+00,-1.142120679258980864e+00
8.914023791363897331e+00,8.033019962140747205e-01
-2.707973489786606791e+00,-1.431681344621688501e+00
2.612484145172318417e+00,1.279929984770290796e-01
-5.568197830912784418e+00,-4.352083485701901955e-01
-4.183590859367862791e+00,-3.863025782317969781e-01
-3.517882434079990794e+00,1.517731898977663585e+00
2.756792706245112079e+00,-7.224849651867771838e-01
4.921109743981260998e+00,6.195156589874371011e-01
6.463864551559921345e-01,-1.494332561016051608e+00
6.262417665978990300e+00,-1.655908122363315416e+00
3.782297576708378184e+00,-7.450869296318235468e-01
8.262070222538957509e+00,-3.942147633128788020e-01
-2.736262801276705403e+00,-5.861014304652981677e-01
7.657795197510137264e+00,-3.575423056272754585e-01
9.507970246983761697e+00,1.909339000009877829e-01
-3.824105573516957790e+00,-1.427171106445601634e+00
2.173385579799211431e+00,-1.649594833361065715e+00
6.856604911677485426e+00,1.561271010651573032e+00
3.424127721539293567e+00,1.688229767076364185e+00
-1.852362621122992214e+00,-1.641801460007832336e+00
1.797641241725534300e+00,1.376427270124002122e+00
-3.157437889019241606e+00,-1.185447788517208639e-01
5.604123902787534028e+00,-1.587992114605808691e+00
-4.248303184583237524e+00,-5.134721469823522177e-01
-1.225049322411937647e+00,-8.167819209270674174e-02
5.362958106122996504e+00,7.071051257634837217e-01
-1.006202006542604366e+01,-7.038501536988142626e-02
1.714953961793950210e+00,-1.700789015338475485e+00
3.124682403338572279e+00,-9.838543488852581342e-01
1.182901104199964593e+01,-1.223684662133408318e+00
-4.373605484999762538e+00,1.615040533089663555e+00
6.250724981793307045e+00,5.288854906068903849e-01
4.081423676237561970e+00,-3.869056867754263607e-01
9.417675419694116812e+00,9.298157932477919552e-01
1.968896189997202839e+00,7.736186861183828034e-01
-1.068583802402573113e+01,-7.974915155226028896e-01
5.105530778652524582e+00,1.388209268375728778e+00
2.593501987053505875e+00,-3.165870248463387160e-01
-1.004000407924872640e+01,-1.864605897732420026e+00
1.137522824643109720e+00,5.086199327529392633e-01
4.837428804739476895e+00,-3.003027705709644390e-01
-9.556108126824055304e+00,-1.061450219365696890e-01
-8.599914711658237509e-01,1.197987847422884666e+00
4.302321072696321025e+00,9.737248663053694742e-01
-3.563861182689345153e-01,7.272823339793609287e-01
-1.081280413021385378e+01,5.029355423219009635e-01
-3.588876228023210047e+00,1.898274382597368026e-01
-1.276555182800166666e+00,-6.481778923829187855e-01
4.879947071424878935e+00,3.600999116470757211e-01
6.116062415090866011e+00,-1.259662199727284437e-01
4.042820457857519756e+00,3.215442316933821321e+00
5.916630346786048378e+00,6.085445869826332510e-01
1.215697013350284017e+00,-1.233194899641207876e+00
1.174787322776899678e+00,1.086174453875735635e+00
-3.248080371257738186e+00,5.805873255870356298e-01
-3.513332679886381982e+00,2.024847780928455521e+00
-2.778710953620743052e+00,-1.879274054297035423e+00
1.000865355588991257e+00,1.650797669658570221e+00
1.189247648476822405e+00,-1.341215556149379484e+00
-9.469372703632172872e+00,-1.133691809775772663e+00
3.617722807076972025e+00,-6.079641389387120398e-01
5.799442892973768693e+00,-5.926981045926515979e-01
7.666103677967132102e-01,-2.850219340718480598e-01
1.504623827642652856e+01,-3.697687962912108994e-01
-2.569051193137166234e+00,-1.317632107829916688e+00
1.929273741729491620e+00,8.722222833367701544e-02
5.267955898275537230e+00,1.696600884227448702e+00
-6.488221064898846979e-02,-2.527443664241969312e+00
5.210182264015629450e+00,8.569742204212479897e-02
-8.431552938149282639e+00,-2.341362710559039828e-01
-3.917710607097154796e+00,-2.086324620961235166e+00
8.015145430222503364e+00,-9.518738021792090276e-01
-1.500317257187309128e+00,-5.457999654827707658e-01
8.065726476924947264e+00,-2.566265072816472648e-01
5.200139661420793757e+00,-8.338047926635753226e-01
-2.439830885410447348e+00,-6.807116807456889962e-01
8.257437591454199755e-01,4.718120008441654689e-01
5.044220299350411274e+00,-5.800738207929746482e-01
-3.670684399591993774e+00,4.414048229972037940e-01
-1.819186844554564253e+00,9.210600233649636204e-01
-1.272176306454180228e+00,-8.669245350346433954e-01
-4.140560710054128069e-01,-3.361177798642009940e-01
3.746501447308610899e+00,-4.056230546996821285e-01
1.082943725481131025e+01,-7.450454562743463738e-01
-1.071324008361306923e+01,9.614099098948982736e-01
8.021597204311042617e+00,8.706184488955863721e-01
1.035880101687492783e+00,-2.762571077503353512e-01
3.764852111048092365e+00,-6.467645526932250810e-01
-2.654827898303552924e+00,1.787739024996134463e+00
9.405576453714866503e+00,1.089455758988614908e+00
8.751347364625690073e-01,-8.293206001640156533e-01
3.821953222339585121e+00,1.045237219177165278e+00
3.391963983869322963e+00,3.441036437023979877e-01
-8.820111451790198842e+00,8.877529134200990990e-01
6.624395751664854615e+00,-3.580640834393711835e-01
5.732129330010582891e+00,-1.210003726271252189e+00
1.010905946066009164e+01,-1.701822672706646278e-01
6.470871527797945610e+00,-5.129604977100594709e-01
-2.674719096646392291e+00,1.640227574344408357e-01
1.678645779667569560e+00,-8.045225260073669560e-01
-4.050607422723662587e+00,6.165691903256224071e-01
8.931598792342494875e+00,-1.591403206171491669e-01
5.327513313135428419e+00,-1.347835949986639914e+00
-9.293981965572962523e+00,-4.625534840120605895e-01
-4.085152402564517615e+00,1.873344763942288438e+00
1.210656693514935256e+01,5.177719164310941036e-01
-4.169733301844318341e+00,1.251674749770892880e+00
5.268133189719567122e-01,2.771733406861942584e-01
1.326286082448435710e-01,-1.426456178424290178e+00
-1.130971732321719658e+00,-6.067022077437425054e-01
1.087851074263075146e+00,7.998222246495645393e-01
-2.653219852632165310e+00,-1.092340479995659308e+00
-2.898248682458350878e-01,-6.042159651626977795e-02
-9.699008299750508044e+00,-1.281434955229246109e+00
6.261921354300985954e+00,-1.804060404100024551e+00
1.301517133614071753e+01,1.516664074566340670e+00
1.733842942508031282e+00,5.390105695504079364e-01
-2.160443050922947972e+00,1.609164249077671860e+00
7.662754707999824610e+00,1.139965045737284521e+00
9.731785376121630193e+00,-4.688325377107346315e-01
1.199223322962131855e+00,9.305059143978665626e-01
-4.097894506260698400e+00,1.194673692541996290e+00
-3.163085743038588582e+00,4.420856552677456808e-01
-9.781030621171533213e+00,4.924020177194725623e-01
-5.607894915262754409e+00,-7.232882740800594679e-01
-4.914506947726687613e+00,2.425004078143323805e-01
-4.137367268932334419e+00,-1.450810452457629296e-01
-8.571898789245576467e+00,-7.619231983474665792e-01
-3.583532635986270698e+00,-1.467813824144844626e+00
-3.091492546362079263e+00,-1.762980338648372003e+00
-1.412468950002862211e+00,-8.830943477701621580e-01
5.080104450299253394e+00,-8.165696526724445237e-01
7.869711604779385361e+00,-9.615781063331775291e-01
4.771223181546010217e+00,-6.292949199383705006e-01
4.205387290800771893e+00,-8.282731406867874790e-01
5.772035244507100593e+00,8.531682919093843687e-01
6.066090624644908225e+00,-4.518272104148199353e-01
-8.880564662960898303e+00,1.688975358224513057e+00
8.253164113802281321e+00,-1.521431536069397794e-01
-9.365774449301547122e+00,2.465810590033521432e-01
4.015768535450901844e+00,1.003485123285755343e+00
5.203622630015170003e-02,-9.653795833289082751e-01
-1.072429583284876475e+00,7.533739664667381541e-01
4.084102553468025754e+00,6.272420729248469051e-01
1.089562359290043414e+00,7.037257706333827079e-01
-6.724896727143115704e+00,-6.503762133249022526e-01
-8.042033731138509722e+00,-8.611227783878929731e-01
7.634064760177175835e+00,-1.941798778136603343e-01
-2.620444916379505607e+00,-9.677954052689466957e-01
-5.285623096297372925e+00,-2.862095478920463343e-01
4.230237187626462614e+00,-6.948755590568909124e-01
4.569251474604590690e+00,-1.455057572723708059e-01
2.877213499417156317e+00,-1.534885192936997100e+00
1.338612594896613661e+00,-1.400415427745993702e+00
3.261225578336463649e+00,1.704338875990670799e+00
-5.945347924093383751e-01,1.700699519335276078e+00
-2.150788414321728848e+00,2.091137872902435191e-01
1.089578865060341961e+01,-7.034234432665547043e-01
1.770887923566922817e+00,5.579909742826005825e-01
3.391318255443068974e+00,-2.526382840952682840e-01
9.729833088610687852e+00,-1.779158613290171831e-01
-2.281300005862498814e+00,-2.522801000024392226e-01
8.656789128508059150e+00,6.303549390648099937e-01
-2.647104249237959284e+00,8.054976466694584170e-02
-2.785483031652432828e+00,3.419289513614644505e-01
2.546610849340343208e+00,8.933985938101456359e-01
3.368098101875703687e+00,7.948779002350083722e-01
8.601641819608442319e+00,-9.563462167875371733e-01
-1.053440715391974791e+01,-3.317968915823922282e-01
1.126252241524461351e-02,1.760105285992259017e+00
7.466578986309975186e+00,-7.061174825998084437e-01
-3.117926446946096330e+00,1.447005197851697567e+00
-4.154600102382476123e+00,-1.216656500820461506e+00
-2.248756420292666869e-01,-2.583633686707858867e+00
1.932530753692800918e+00,-1.926708752670861502e+00
-3.778349041817478327e+00,-1.239215341177584584e+00
-4.207366977641099348e-01,-5.153901778666540867e-01
-8.779809769327481916e+00,5.444698885517965659e-01
8.214624937674676275e+00,-4.491732195614709933e-01
-9.654437968475431120e+00,-4.791293172688880497e-02
-1.327633637946434497e+01,1.023816492495983832e+00
-1.102222752290160201e+01,-9.407927206618363902e-01
9.010042967258335977e+00,1.407663513403565325e-01
5.430729176312483197e+00,6.266942983688100766e-01
9.057441871804762457e+00,2.398237452030901051e-01
5.337882986659206352e+00,2.966384799440524578e-01
-3.600392926405969085e+00,-6.759442161158372153e-01
-7.244309413712665346e+00,5.233134394637495301e-01
1.693311649469789737e+00,1.221998308531427213e+00
9.292421202895651433e+00,-4.877713602229312162e-01
-2.729474171636332436e+00,5.594632333498474885e-01
2.020911793579388327e+00,9.885772264429280032e-01
4.847120963743473676e-01,1.810776431382376428e+00
-1.975630086049746215e+00,1.778785144639011051e+00
-5.028738064311241374e+00,-9.570296747543813876e-01
-3.815741272794769046e+00,-1.977771479220001627e+00
3.027847925917663274e-01,-1.448718804017004036e+00
-8.231314324229039414e+00,-1.452154319839314145e-01
-3.129584307332590853e+00,-5.227393517527458844e-01
-2.246500566224921336e+00,-1.501692481484266040e+00
6.187468732412270356e+00,7.629009305150489251e-01
1.955554000974140560e+00,-6.597598702240617397e-02
2.602112042723929708e+00,-9.112118842443574229e-02
-2.408507699816424097e+00,1.860086743295350287e+00
1.021936277037055696e+01,-1.005357790725162959e+00
1.538935394526192990e+00,-1.058944217852456182e+00
7.478032874135237762e+00,-1.368647978103336715e+00
4.261295092800508333e-01,-2.411476099703361020e-01
-1.784934344353349189e+00,8.414157807622861807e-01
-8.775437848970760513e+00,-8.347173736940727284e-01
7.475700966637475631e+00,8.691286027985076768e-01
1.226926142836183509e+00,-7.227681735238005167e-01
6.987511257815397059e+00,1.929759673690347455e-01
6.349736077268317125e+00,-2.541343015581801534e+00
2.054947091630322298e+00,4.399489525104001153e-01
1.451585834426443844e+00,8.827328849585965864e-01
8.686855281517292582e+00,7.745960000029421533e-01
-1.005486873823398497e+01,1.785673103452277255e+00
9.325207627352970263e+00,1.323218434837257762e+00
4.254286678371130392e+00,-1.299228452571631554e+00
-3.674142792409743397e+00,3.710519681491646349e-01
6.970781727685626095e+00,1.001483558929905149e+00
-4.772346302360475967e+00,1.855084138050861364e+00
-9.150447504227875228e+00,-1.382414333734555412e-01
-2.977931392875991623e+00,5.838391979220788341e-01
-3.158611335400222764e+00,-1.518637136138180910e-01
5.760924147742603196e+00,5.424959558323774189e-01
-8.382995560551032455e+00,-5.816646169085638585e-01
-2.316267992948050747e+00,-6.306232172940987035e-02
6.186424848505247098e+00,-3.715211136649039236e-01
7.198276835987016398e+00,4.240244976789483422e-01
-6.117430463820995534e+00,-1.140303149730788751e-01
7.654834203352639754e+00,1.513561752668284077e+00
1.335373585483014436e+00,3.053089417903436242e-01
-4.130727746304600601e+00,-1.772042213051588933e+00
6.535719781736873735e+00,7.161188179481901006e-01
3.013995116920745065e+00,-1.533440444710064909e+00
1.806757755262761167e+00,-3.400955688816485467e-01
6.068896562482268831e-01,-1.636596183383749015e+00
4.705252110463474580e+00,-2.200782074009488110e+00
2.429065038224420103e+00,7.111197045351991264e-01
-5.819412384943301930e+00,1.814009549813226707e+00
-3.818141366540850790e+00,1.900279718283486075e+00
3.335695227997263146e+00,-7.076136432544317678e-01
-6.648955386522018784e+00,1.720766635322624749e-01
-8.348234377059537081e+00,-1.664568097028618521e+00
7.850687172455216967e+00,-4.832716243365152708e-01
4.898397970714293281e-01,-4.430249154815299462e-01
4.071344959136079744e+00,2.157421208543129687e+00
7.644891965862015581e+00,1.760176092877009824e+00
2.818303513843449792e+00,-6.765264383846684160e-01
-2.876349420004732593e+00,1.147223723070275869e-01
-4.578175336438872201e-01,-6.019150358009350832e-01
9.618502720177103171e+00,-2.264900213072418012e-01
-3.789077806592328290e+00,1.168955394406406834e+00
-1.451516539859390775e+00,2.383973991682765761e-02
8.319455472293151743e+00,-2.786206715050879024e-01
6.361429086250557141e+00,-1.062040126230735959e+00
-3.423116256893555392e-02,-1.490502156359655717e-01
-2.371234738304185630e+00,1.061991167143441439e+00
-7.182651015132688777e+00,1.134843809309063811e+00
-2.093226799977880859e+00,-2.274437466834743904e-01
-2.506862192132184752e+00,-1.422406539269253534e+00
-1.089832084888746166e+01,-2.275879011462434320e+00
-1.942690702362132260e+00,2.633680013834722167e-01
4.475866880562344718e+00,-9.823542659074747663e-01
-2.705539101656000867e+00,1.414628037435121222e+00
4.912777508968734885e+00,-8.391901442839332370e-01
9.259718150092781652e-01,-1.974227877769334782e-01
8.638505181266155075e-01,2.557703513848455165e-02
-3.798409172567815517e+00,-3.261264563668119787e-01
6.161459170268867247e+00,8.965985252979090658e-01
-3.117121699692719794e+00,-4.103628366341818268e-01
1.155488833209830979e+01,-1.092924231577242056e+00
-7.716436879355635270e+00,-2.633917713765077662e-01
1.812351962280055906e+00,-6.976336387358309521e-01
1.883205955690333777e+00,-1.170787832643820581e+00
3.054936257810501488e+00,2.213047927866239606e-01
4.002416465035881998e+00,3.762987276686739491e-01
-7.240417871110982340e+00,6.865976835710088100e-01
-3.490579469856686767e+00,-2.479196011489870066e-01
-6.598921470262586908e+00,-1.196847766064535135e+00
-1.021032234976876119e+01,-2.057349400600579248e+00
-7.324101526529678274e-01,-1.447724248845206896e+00
4.535453115167695781e-01,-1.621624104756307139e+00
-4.518340487271793604e-01,-9.859555170235295707e-01
7.630062634959261514e-01,3.440205476053225242e-01
-3.155716446408217024e+00,5.343893591297362855e-01
-6.865972231088131039e+00,8.121545344807901134e-02
3.728689915840267322e+00,-3.880366756488978219e-01
-7.777111360225374526e+00,6.316178403156343935e-01
-4.317625030517537432e+00,-2.239974211963930706e-01
-4.419853277772613609e+00,-1.334562945173079385e+00
-8.370763578034509322e+00,8.985273839315623123e-02
8.866362143443405230e+00,-8.904573515628744218e-01
7.254176313575868562e+00,-1.061776016058025018e-01
-2.894355921130248532e+00,-1.115718329529596264e+00
-8.601733232633963055e+00,1.145544626086902662e+00
-5.906467601113408961e+00,5.404000771293663297e-01
3.661792337256027707e+00,1.450800237144828975e+00
5.246309944497667743e+00,1.432951294924987407e+00
-3.900787192147299631e+00,7.038148471459556577e-01
